rxcui,who_check,who_note
1488578,GAP,"resolver status L4_ONLY"
618050,UNCONFIRMED,"no WHO snapshot for these L4s"
656882,UNCONFIRMED,"no WHO snapshot for these L4s"
750242,GAP,"resolver status L4_ONLY"
311210,UNCONFIRMED,"no WHO snapshot for these L4s"
899690,UNCONFIRMED,"no WHO snapshot for these L4s"
312350,UNCONFIRMED,"no WHO snapshot for these L4s"
2054174,GAP,"no L5 codes"
1089974,GAP,"resolver status RETIRED_NO_REMAP"
1115978,UNCONFIRMED,"no WHO snapshot for these L4s"
1116134,UNCONFIRMED,"no WHO snapshot for these L4s"
1009418,UNCONFIRMED,"no WHO snapshot for these L4s"
996206,GAP,"resolver status RETIRED_NO_REMAP"
832910,GAP,"resolver status L4_ONLY"
213290,CONFIRMED,"L4 in WHO snapshot"
1099070,GAP,"resolver status RETIRED_NO_REMAP"
211226,UNCONFIRMED,"no WHO snapshot for these L4s"
211310,UNCONFIRMED,"no WHO snapshot for these L4s"
1001018,UNCONFIRMED,"no WHO snapshot for these L4s"
544946,UNCONFIRMED,"no WHO snapshot for these L4s"
1050062,UNCONFIRMED,"no WHO snapshot for these L4s"
832718,UNCONFIRMED,"no WHO snapshot for these L4s"
1095362,UNCONFIRMED,"no WHO snapshot for these L4s"
1098158,GAP,"no L5 codes"
1866218,GAP,"resolver status L4_ONLY"
1305614,GAP,"resolver status RETIRED_NO_REMAP"
1312718,UNCONFIRMED,"no WHO snapshot for these L4s"
1366502,GAP,"resolver status RETIRED_NO_REMAP"
1542806,GAP,"resolver status L4_ONLY"
1366646,UNCONFIRMED,"no WHO snapshot for these L4s"
1799654,GAP,"no L5 codes"
1294370,UNCONFIRMED,"no WHO snapshot for these L4s"
1299626,GAP,"no L5 codes"
636842,GAP,"resolver status L4_ONLY"
748886,UNCONFIRMED,"no WHO snapshot for these L4s"
805370,UNCONFIRMED,"no WHO snapshot for these L4s"
707270,GAP,"resolver status RETIRED_NO_REMAP"
749786,GAP,"resolver status L4_ONLY"
310682,UNCONFIRMED,"no WHO snapshot for these L4s"
198494,UNCONFIRMED,"no WHO snapshot for these L4s"
897782,UNCONFIRMED,"no WHO snapshot for these L4s"
198950,GAP,"no L5 codes"
1999202,GAP,"resolver status L4_ONLY"
1190894,UNCONFIRMED,"no WHO snapshot for these L4s"
860042,UNCONFIRMED,"no WHO snapshot for these L4s"
1014314,UNCONFIRMED,"no WHO snapshot for these L4s"
1085762,UNCONFIRMED,"no WHO snapshot for these L4s"
857750,UNCONFIRMED,"no WHO snapshot for these L4s"
2101490,GAP,"no L5 codes"
1086938,UNCONFIRMED,"no WHO snapshot for these L4s"
2055026,UNCONFIRMED,"no WHO snapshot for these L4s"
1112942,UNCONFIRMED,"no WHO snapshot for these L4s"
1011854,UNCONFIRMED,"no WHO snapshot for these L4s"
1012226,UNCONFIRMED,"no WHO snapshot for these L4s"
1012766,GAP,"resolver status RETIRED_NO_REMAP"
540098,GAP,"resolver status RETIRED_NO_REMAP"
1721690,GAP,"no L5 codes"
1248362,UNCONFIRMED,"no WHO snapshot for these L4s"
1357010,GAP,"resolver status L4_ONLY"
1488602,UNCONFIRMED,"no WHO snapshot for these L4s"
1489310,GAP,"resolver status L4_ONLY"
1547954,UNCONFIRMED,"no WHO snapshot for these L4s"
1549442,GAP,"resolver status RETIRED_NO_REMAP"
1593110,GAP,"resolver status L4_ONLY"
751970,GAP,"no L5 codes"
308930,UNCONFIRMED,"no WHO snapshot for these L4s"
647138,GAP,"resolver status RETIRED_NO_REMAP"
898718,UNCONFIRMED,"no WHO snapshot for these L4s"
966542,UNCONFIRMED,"no WHO snapshot for these L4s"
903302,UNCONFIRMED,"no WHO snapshot for these L4s"
311642,GAP,"no L5 codes"
753482,UNCONFIRMED,"no WHO snapshot for these L4s"
755486,UNCONFIRMED,"no WHO snapshot for these L4s"
800918,CONFIRMED,"L4 in WHO snapshot"
359930,UNCONFIRMED,"no WHO snapshot for these L4s"
2107058,UNCONFIRMED,"no WHO snapshot for these L4s"
1047362,UNCONFIRMED,"no WHO snapshot for these L4s"
998282,GAP,"resolver status L4_ONLY"
206954,UNCONFIRMED,"no WHO snapshot for these L4s"
998546,UNCONFIRMED,"no WHO snapshot for these L4s"
318146,GAP,"resolver status L4_ONLY"
377234,GAP,"resolver status L4_ONLY"
403826,GAP,"resolver status L4_ONLY"
2103182,GAP,"no L5 codes"
860678,UNCONFIRMED,"no WHO snapshot for these L4s"
1001714,GAP,"resolver status L4_ONLY"
858770,CONFIRMED,"L4 in WHO snapshot"
543362,UNCONFIRMED,"no WHO snapshot for these L4s"
604946,GAP,"resolver status RETIRED_NO_REMAP"
860234,UNCONFIRMED,"no WHO snapshot for these L4s"
860426,UNCONFIRMED,"no WHO snapshot for these L4s"
859130,UNCONFIRMED,"no WHO snapshot for these L4s"
603806,GAP,"resolver status RETIRED_NO_REMAP"
1926602,GAP,"resolver status RETIRED_NO_REMAP"
1245722,GAP,"resolver status L4_ONLY"
1250486,UNCONFIRMED,"no WHO snapshot for these L4s"
1293338,UNCONFIRMED,"no WHO snapshot for these L4s"
1299662,GAP,"resolver status L4_ONLY"
1423430,GAP,"resolver status RETIRED_NO_REMAP"
1603382,GAP,"resolver status L4_ONLY"
1607582,UNCONFIRMED,"no WHO snapshot for these L4s"
1487078,GAP,"resolver status RETIRED_NO_REMAP"
1491830,GAP,"resolver status RETIRED_NO_REMAP"
1495106,UNCONFIRMED,"no WHO snapshot for these L4s"
198194,GAP,"resolver status NO_ATC"
880454,UNCONFIRMED,"no WHO snapshot for these L4s"
308486,UNCONFIRMED,"no WHO snapshot for these L4s"
728126,GAP,"resolver status L4_ONLY"
695930,UNCONFIRMED,"no WHO snapshot for these L4s"
800066,GAP,"resolver status L4_ONLY"
727634,GAP,"resolver status RETIRED_NO_REMAP"
748370,GAP,"resolver status RETIRED_NO_REMAP"
746642,GAP,"resolver status RETIRED_NO_REMAP"
861422,UNCONFIRMED,"no WHO snapshot for these L4s"
669146,GAP,"resolver status RETIRED_NO_REMAP"
996746,UNCONFIRMED,"no WHO snapshot for these L4s"
827726,GAP,"resolver status RETIRED_NO_REMAP"
404702,GAP,"no L5 codes"
248678,GAP,"resolver status L4_ONLY"
199130,UNCONFIRMED,"no WHO snapshot for these L4s"
1147526,UNCONFIRMED,"no WHO snapshot for these L4s"
251294,UNCONFIRMED,"no WHO snapshot for these L4s"
1737566,UNCONFIRMED,"no WHO snapshot for these L4s"
205850,UNCONFIRMED,"no WHO snapshot for these L4s"
577190,GAP,"resolver status L4_ONLY"
1000670,UNCONFIRMED,"no WHO snapshot for these L4s"
1294322,UNCONFIRMED,"no WHO snapshot for these L4s"
1293446,GAP,"resolver status L4_ONLY"
1293962,UNCONFIRMED,"no WHO snapshot for these L4s"
861098,UNCONFIRMED,"no WHO snapshot for these L4s"
308714,GAP,"resolver status L4_ONLY"
309206,GAP,"resolver status RETIRED_NO_REMAP"
308846,UNCONFIRMED,"no WHO snapshot for these L4s"
206354,UNCONFIRMED,"no WHO snapshot for these L4s"
997658,GAP,"resolver status L4_ONLY"
324026,UNCONFIRMED,"no WHO snapshot for these L4s"
1011746,UNCONFIRMED,"no WHO snapshot for these L4s"
311426,UNCONFIRMED,"no WHO snapshot for these L4s"
2119814,GAP,"resolver status RETIRED_NO_REMAP"
1101854,GAP,"resolver status L4_ONLY"
800786,UNCONFIRMED,"no WHO snapshot for these L4s"
1092446,UNCONFIRMED,"no WHO snapshot for these L4s"
1012910,GAP,"resolver status RETIRED_NO_REMAP"
1234982,CONFIRMED,"L4 in WHO snapshot"
1291718,CONFIRMED,"L4 in WHO snapshot"
1293038,UNCONFIRMED,"no WHO snapshot for these L4s"
1433894,GAP,"no L5 codes"
237650,GAP,"no L5 codes"
1792142,UNCONFIRMED,"no WHO snapshot for these L4s"
1245734,GAP,"resolver status RETIRED_NO_REMAP"
1246250,GAP,"no L5 codes"
1811918,GAP,"resolver status L4_ONLY"
1244150,GAP,"resolver status RETIRED_NO_REMAP"
997406,GAP,"resolver status L4_ONLY"
996026,GAP,"resolver status RETIRED_NO_REMAP"
351974,UNCONFIRMED,"no WHO snapshot for these L4s"
346910,UNCONFIRMED,"no WHO snapshot for these L4s"
308666,UNCONFIRMED,"no WHO snapshot for these L4s"
995906,UNCONFIRMED,"no WHO snapshot for these L4s"
1090802,GAP,"resolver status RETIRED_NO_REMAP"
309674,UNCONFIRMED,"no WHO snapshot for these L4s"
204602,GAP,"resolver status L4_ONLY"
1150118,UNCONFIRMED,"no WHO snapshot for these L4s"
1189310,GAP,"resolver status L4_ONLY"
1010846,UNCONFIRMED,"no WHO snapshot for these L4s"
1045430,UNCONFIRMED,"no WHO snapshot for these L4s"
1001006,UNCONFIRMED,"no WHO snapshot for these L4s"
1049906,UNCONFIRMED,"no WHO snapshot for these L4s"
2108930,GAP,"resolver status L4_ONLY"
545642,GAP,"resolver status RETIRED_NO_REMAP"
1013030,UNCONFIRMED,"no WHO snapshot for these L4s"
1049582,CONFIRMED,"L4 in WHO snapshot"
1233698,GAP,"resolver status L4_ONLY"
1659218,UNCONFIRMED,"no WHO snapshot for these L4s"
1111754,GAP,"resolver status RETIRED_NO_REMAP"
1236458,CONFIRMED,"L4 in WHO snapshot"
1244918,GAP,"resolver status L4_ONLY"
1356302,UNCONFIRMED,"no WHO snapshot for these L4s"
1361198,UNCONFIRMED,"no WHO snapshot for these L4s"
1658966,GAP,"resolver status L4_ONLY"
1244702,GAP,"resolver status RETIRED_NO_REMAP"
1294562,UNCONFIRMED,"no WHO snapshot for these L4s"
1367318,UNCONFIRMED,"no WHO snapshot for these L4s"
1303358,GAP,"no L5 codes"
1424066,UNCONFIRMED,"no WHO snapshot for these L4s"
1653326,GAP,"resolver status L4_ONLY"
1595402,UNCONFIRMED,"no WHO snapshot for these L4s"
1923362,GAP,"resolver status L4_ONLY"
1298450,GAP,"resolver status RETIRED_NO_REMAP"
723530,CONFIRMED,"L4 in WHO snapshot"
795770,GAP,"resolver status L4_ONLY"
206510,UNCONFIRMED,"no WHO snapshot for these L4s"
898382,UNCONFIRMED,"no WHO snapshot for these L4s"
317282,UNCONFIRMED,"no WHO snapshot for these L4s"
630422,UNCONFIRMED,"no WHO snapshot for these L4s"
992582,GAP,"resolver status L4_ONLY"
807206,UNCONFIRMED,"no WHO snapshot for these L4s"
2168006,UNCONFIRMED,"no WHO snapshot for these L4s"
2174390,UNCONFIRMED,"no WHO snapshot for these L4s"
1038746,UNCONFIRMED,"no WHO snapshot for these L4s"
1046234,UNCONFIRMED,"no WHO snapshot for these L4s"
247682,GAP,"resolver status L4_ONLY"
283274,GAP,"resolver status L4_ONLY"
1657910,UNCONFIRMED,"no WHO snapshot for these L4s"
198542,GAP,"resolver status RETIRED_NO_REMAP"
801194,UNCONFIRMED,"no WHO snapshot for these L4s"
2122766,GAP,"resolver status RETIRED_NO_REMAP"
2173718,GAP,"resolver status RETIRED_NO_REMAP"
211682,UNCONFIRMED,"no WHO snapshot for these L4s"
1737638,UNCONFIRMED,"no WHO snapshot for these L4s"
577862,UNCONFIRMED,"no WHO snapshot for these L4s"
1667882,GAP,"no L5 codes"
1366022,GAP,"resolver status RETIRED_NO_REMAP"
1425110,UNCONFIRMED,"no WHO snapshot for these L4s"
1545290,UNCONFIRMED,"no WHO snapshot for these L4s"
1741406,GAP,"resolver status RETIRED_NO_REMAP"
1248050,GAP,"resolver status RETIRED_NO_REMAP"
1310954,GAP,"resolver status L4_ONLY"
1363034,UNCONFIRMED,"no WHO snapshot for these L4s"
1376066,UNCONFIRMED,"no WHO snapshot for these L4s"
1795346,GAP,"resolver status L4_ONLY"
702434,UNCONFIRMED,"no WHO snapshot for these L4s"
992774,UNCONFIRMED,"no WHO snapshot for these L4s"
308366,UNCONFIRMED,"no WHO snapshot for these L4s"
312614,UNCONFIRMED,"no WHO snapshot for these L4s"
2044886,GAP,"resolver status L4_ONLY"
198818,UNCONFIRMED,"no WHO snapshot for these L4s"
901814,GAP,"resolver status L4_ONLY"
1988786,UNCONFIRMED,"no WHO snapshot for these L4s"
746030,GAP,"resolver status L4_ONLY"
310874,UNCONFIRMED,"no WHO snapshot for these L4s"
729830,GAP,"resolver status RETIRED_NO_REMAP"
758486,UNCONFIRMED,"no WHO snapshot for these L4s"
312266,UNCONFIRMED,"no WHO snapshot for these L4s"
359570,GAP,"resolver status L4_ONLY"
311258,GAP,"resolver status RETIRED_NO_REMAP"
979334,UNCONFIRMED,"no WHO snapshot for these L4s"
1087682,GAP,"no L5 codes"
384518,GAP,"resolver status RETIRED_NO_REMAP"
360422,GAP,"resolver status L4_ONLY"
834158,UNCONFIRMED,"no WHO snapshot for these L4s"
855626,UNCONFIRMED,"no WHO snapshot for these L4s"
1000046,UNCONFIRMED,"no WHO snapshot for these L4s"
1044218,UNCONFIRMED,"no WHO snapshot for these L4s"
2184158,UNCONFIRMED,"no WHO snapshot for these L4s"
1234466,GAP,"resolver status RETIRED_NO_REMAP"
543806,GAP,"resolver status RETIRED_NO_REMAP"
104726,UNCONFIRMED,"no WHO snapshot for these L4s"
207638,UNCONFIRMED,"no WHO snapshot for these L4s"
211958,UNCONFIRMED,"no WHO snapshot for these L4s"
836366,UNCONFIRMED,"no WHO snapshot for these L4s"
313250,UNCONFIRMED,"no WHO snapshot for these L4s"
562646,GAP,"resolver status RETIRED_NO_REMAP"
857762,UNCONFIRMED,"no WHO snapshot for these L4s"
1053206,UNCONFIRMED,"no WHO snapshot for these L4s"
240422,GAP,"no L5 codes"
1086386,UNCONFIRMED,"no WHO snapshot for these L4s"
1189814,CONFIRMED,"L4 in WHO snapshot"
860090,UNCONFIRMED,"no WHO snapshot for these L4s"
1005806,UNCONFIRMED,"no WHO snapshot for these L4s"
434102,UNCONFIRMED,"no WHO snapshot for these L4s"
1804802,UNCONFIRMED,"no WHO snapshot for these L4s"
1807550,UNCONFIRMED,"no WHO snapshot for these L4s"
1812194,UNCONFIRMED,"no WHO snapshot for these L4s"
1863554,UNCONFIRMED,"no WHO snapshot for these L4s"
1248206,GAP,"resolver status RETIRED_NO_REMAP"
1374842,UNCONFIRMED,"no WHO snapshot for these L4s"
1314626,GAP,"resolver status L4_ONLY"
1250726,UNCONFIRMED,"no WHO snapshot for these L4s"
1489070,UNCONFIRMED,"no WHO snapshot for these L4s"
1536470,GAP,"resolver status L4_ONLY"
861962,UNCONFIRMED,"no WHO snapshot for these L4s"
685574,UNCONFIRMED,"no WHO snapshot for these L4s"
755702,UNCONFIRMED,"no WHO snapshot for these L4s"
891806,GAP,"no L5 codes"
885578,UNCONFIRMED,"no WHO snapshot for these L4s"
199190,UNCONFIRMED,"no WHO snapshot for these L4s"
998474,UNCONFIRMED,"no WHO snapshot for these L4s"
205862,UNCONFIRMED,"no WHO snapshot for these L4s"
2044646,GAP,"resolver status RETIRED_NO_REMAP"
315086,UNCONFIRMED,"no WHO snapshot for these L4s"
208406,CONFIRMED,"L4 in WHO snapshot"
211154,UNCONFIRMED,"no WHO snapshot for these L4s"
1112906,GAP,"resolver status RETIRED_NO_REMAP"
212978,UNCONFIRMED,"no WHO snapshot for these L4s"
860030,UNCONFIRMED,"no WHO snapshot for these L4s"
105230,UNCONFIRMED,"no WHO snapshot for these L4s"
1085750,UNCONFIRMED,"no WHO snapshot for these L4s"
315014,UNCONFIRMED,"no WHO snapshot for these L4s"
313802,UNCONFIRMED,"no WHO snapshot for these L4s"
1000502,GAP,"resolver status L4_ONLY"
2121074,GAP,"no L5 codes"
1942346,GAP,"resolver status L4_ONLY"
1245530,UNCONFIRMED,"no WHO snapshot for these L4s"
1313294,UNCONFIRMED,"no WHO snapshot for these L4s"
1596950,GAP,"resolver status L4_ONLY"
1792394,UNCONFIRMED,"no WHO snapshot for these L4s"
1306298,CONFIRMED,"L4 in WHO snapshot"
1297562,GAP,"resolver status NO_ATC"
1487294,GAP,"resolver status RETIRED_NO_REMAP"
1495070,UNCONFIRMED,"no WHO snapshot for these L4s"
1550534,UNCONFIRMED,"no WHO snapshot for these L4s"
1858562,UNCONFIRMED,"no WHO snapshot for these L4s"
1300022,GAP,"resolver status RETIRED_NO_REMAP"
1489934,UNCONFIRMED,"no WHO snapshot for these L4s"
630050,UNCONFIRMED,"no WHO snapshot for these L4s"
998726,GAP,"resolver status L4_ONLY"
900470,UNCONFIRMED,"no WHO snapshot for these L4s"
310862,UNCONFIRMED,"no WHO snapshot for these L4s"
318218,UNCONFIRMED,"no WHO snapshot for these L4s"
800954,UNCONFIRMED,"no WHO snapshot for these L4s"
310118,UNCONFIRMED,"no WHO snapshot for these L4s"
749882,UNCONFIRMED,"no WHO snapshot for these L4s"
1989506,CONFIRMED,"L4 in WHO snapshot"
205922,GAP,"no L5 codes"
1099310,GAP,"resolver status L4_ONLY"
1116146,GAP,"resolver status L4_ONLY"
1145114,GAP,"resolver status L4_ONLY"
540914,UNCONFIRMED,"no WHO snapshot for these L4s"
1010774,UNCONFIRMED,"no WHO snapshot for these L4s"
1020122,UNCONFIRMED,"no WHO snapshot for these L4s"
1037234,GAP,"resolver status L4_ONLY"
858782,UNCONFIRMED,"no WHO snapshot for these L4s"
315218,UNCONFIRMED,"no WHO snapshot for these L4s"
211874,UNCONFIRMED,"no WHO snapshot for these L4s"
827318,GAP,"resolver status L4_ONLY"
1101350,GAP,"resolver status L4_ONLY"
607022,UNCONFIRMED,"no WHO snapshot for these L4s"
1013042,UNCONFIRMED,"no WHO snapshot for these L4s"
859310,UNCONFIRMED,"no WHO snapshot for these L4s"
1000886,UNCONFIRMED,"no WHO snapshot for these L4s"
211634,UNCONFIRMED,"no WHO snapshot for these L4s"
1046378,GAP,"resolver status L4_ONLY"
1086782,GAP,"resolver status RETIRED_NO_REMAP"
198578,UNCONFIRMED,"no WHO snapshot for these L4s"
211970,GAP,"resolver status RETIRED_NO_REMAP"
1011326,UNCONFIRMED,"no WHO snapshot for these L4s"
1794902,GAP,"resolver status L4_ONLY"
1798298,GAP,"resolver status RETIRED_NO_REMAP"
1243802,CONFIRMED,"L4 in WHO snapshot"
1251614,GAP,"no L5 codes"
197786,UNCONFIRMED,"no WHO snapshot for these L4s"
1430522,GAP,"resolver status L4_ONLY"
1435262,UNCONFIRMED,"no WHO snapshot for these L4s"
1485182,UNCONFIRMED,"no WHO snapshot for these L4s"
1536434,UNCONFIRMED,"no WHO snapshot for these L4s"
1547450,GAP,"resolver status L4_ONLY"
1741538,UNCONFIRMED,"no WHO snapshot for these L4s"
1244630,UNCONFIRMED,"no WHO snapshot for these L4s"
1363370,GAP,"resolver status RETIRED_NO_REMAP"
141998,UNCONFIRMED,"no WHO snapshot for these L4s"
1547234,GAP,"no L5 codes"
701882,GAP,"resolver status L4_ONLY"
309290,UNCONFIRMED,"no WHO snapshot for these L4s"
800474,GAP,"resolver status L4_ONLY"
999638,GAP,"resolver status L4_ONLY"
753398,UNCONFIRMED,"no WHO snapshot for these L4s"
1090754,UNCONFIRMED,"no WHO snapshot for these L4s"
200090,GAP,"no L5 codes"
205082,UNCONFIRMED,"no WHO snapshot for these L4s"
352202,GAP,"resolver status RETIRED_NO_REMAP"
1000154,UNCONFIRMED,"no WHO snapshot for these L4s"
831254,UNCONFIRMED,"no WHO snapshot for these L4s"
849578,UNCONFIRMED,"no WHO snapshot for these L4s"
1053386,GAP,"resolver status L4_ONLY"
1085714,UNCONFIRMED,"no WHO snapshot for these L4s"
543014,GAP,"resolver status L4_ONLY"
1928858,GAP,"resolver status L4_ONLY"
1308002,GAP,"resolver status RETIRED_NO_REMAP"
1601102,UNCONFIRMED,"no WHO snapshot for these L4s"
1795598,UNCONFIRMED,"no WHO snapshot for these L4s"
1491506,UNCONFIRMED,"no WHO snapshot for these L4s"
639566,GAP,"no L5 codes"
309170,UNCONFIRMED,"no WHO snapshot for these L4s"
1087406,GAP,"resolver status L4_ONLY"
762002,UNCONFIRMED,"no WHO snapshot for these L4s"
312482,GAP,"resolver status L4_ONLY"
2059178,GAP,"no L5 codes"
705170,UNCONFIRMED,"no WHO snapshot for these L4s"
1992554,UNCONFIRMED,"no WHO snapshot for these L4s"
310214,GAP,"no L5 codes"
211106,UNCONFIRMED,"no WHO snapshot for these L4s"
2170634,GAP,"no L5 codes"
1234322,GAP,"resolver status L4_ONLY"
416750,GAP,"no L5 codes"
1046954,UNCONFIRMED,"no WHO snapshot for these L4s"
1053590,GAP,"resolver status RETIRED_NO_REMAP"
1724486,UNCONFIRMED,"no WHO snapshot for these L4s"
346298,GAP,"no L5 codes"
207446,UNCONFIRMED,"no WHO snapshot for these L4s"
377930,GAP,"resolver status RETIRED_NO_REMAP"
849314,UNCONFIRMED,"no WHO snapshot for these L4s"
1234886,UNCONFIRMED,"no WHO snapshot for these L4s"
1000946,GAP,"resolver status L4_ONLY"
1048118,UNCONFIRMED,"no WHO snapshot for these L4s"
1114982,UNCONFIRMED,"no WHO snapshot for these L4s"
1115594,GAP,"resolver status L4_ONLY"
1053146,GAP,"resolver status L4_ONLY"
579782,UNCONFIRMED,"no WHO snapshot for these L4s"
1862150,UNCONFIRMED,"no WHO snapshot for these L4s"
197582,UNCONFIRMED,"no WHO snapshot for these L4s"
1300178,GAP,"resolver status RETIRED_NO_REMAP"
1493510,GAP,"resolver status L4_ONLY"
1605086,UNCONFIRMED,"no WHO snapshot for these L4s"
1798358,GAP,"resolver status RETIRED_NO_REMAP"
197426,GAP,"resolver status L4_ONLY"
1293494,UNCONFIRMED,"no WHO snapshot for these L4s"
1300310,GAP,"resolver status L4_ONLY"
197738,GAP,"no L5 codes"
1545794,GAP,"resolver status L4_ONLY"
1599302,GAP,"resolver status L4_ONLY"
1247402,GAP,"resolver status L4_ONLY"
1250234,GAP,"resolver status L4_ONLY"
1433750,UNCONFIRMED,"no WHO snapshot for these L4s"
1534850,GAP,"resolver status RETIRED_NO_REMAP"
1494206,GAP,"no L5 codes"
1089194,UNCONFIRMED,"no WHO snapshot for these L4s"
979118,UNCONFIRMED,"no WHO snapshot for these L4s"
1088546,CONFIRMED,"L4 in WHO snapshot"
204638,GAP,"resolver status L4_ONLY"
206522,UNCONFIRMED,"no WHO snapshot for these L4s"
313550,UNCONFIRMED,"no WHO snapshot for these L4s"
701858,UNCONFIRMED,"no WHO snapshot for these L4s"
308894,UNCONFIRMED,"no WHO snapshot for these L4s"
371774,GAP,"resolver status L4_ONLY"
795182,GAP,"resolver status RETIRED_NO_REMAP"
562622,GAP,"resolver status RETIRED_NO_REMAP"
855482,UNCONFIRMED,"no WHO snapshot for these L4s"
1000682,UNCONFIRMED,"no WHO snapshot for these L4s"
243998,GAP,"no L5 codes"
207290,UNCONFIRMED,"no WHO snapshot for these L4s"
1305722,GAP,"resolver status RETIRED_NO_REMAP"
1442714,GAP,"no L5 codes"
1435634,UNCONFIRMED,"no WHO snapshot for these L4s"
1594682,UNCONFIRMED,"no WHO snapshot for these L4s"
1737758,UNCONFIRMED,"no WHO snapshot for these L4s"
1591982,GAP,"resolver status L4_ONLY"
2003378,GAP,"resolver status L4_ONLY"
904238,UNCONFIRMED,"no WHO snapshot for these L4s"
312398,UNCONFIRMED,"no WHO snapshot for these L4s"
1998482,UNCONFIRMED,"no WHO snapshot for these L4s"
993074,UNCONFIRMED,"no WHO snapshot for these L4s"
308390,UNCONFIRMED,"no WHO snapshot for these L4s"
853610,UNCONFIRMED,"no WHO snapshot for these L4s"
854762,UNCONFIRMED,"no WHO snapshot for these L4s"
1101914,UNCONFIRMED,"no WHO snapshot for these L4s"
1117562,GAP,"resolver status L4_ONLY"
857738,UNCONFIRMED,"no WHO snapshot for these L4s"
1039550,UNCONFIRMED,"no WHO snapshot for these L4s"
1052678,UNCONFIRMED,"no WHO snapshot for these L4s"
1150310,GAP,"resolver status L4_ONLY"
996590,UNCONFIRMED,"no WHO snapshot for these L4s"
311282,GAP,"no L5 codes"
1013930,UNCONFIRMED,"no WHO snapshot for these L4s"
1045382,UNCONFIRMED,"no WHO snapshot for these L4s"
210770,UNCONFIRMED,"no WHO snapshot for these L4s"
1300370,GAP,"resolver status L4_ONLY"
1356806,GAP,"resolver status L4_ONLY"
1363238,GAP,"resolver status RETIRED_NO_REMAP"
197702,UNCONFIRMED,"no WHO snapshot for these L4s"
