REVIEW_GROUP,RXCUI,RXCUI_NAME,CURRENT_ATC,CURRENT_NAME,NEW_ATC,NEW_NAME,ACTION,CONFIDENCE,REASON
4,1113490,dextromethorphan hydrobromide 15 MG / guaifenesin 350 MG / phenylephrine hydrochloride 12 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1119541,dextromethorphan hydrobromide 1 MG/ML / guaifenesin 15 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1245616,dextromethorphan hydrobromide 15 MG / guaifenesin 100 MG / phenylephrine hydrochloride 5 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1251031,dextromethorphan hydrobromide 3 MG/ML / guaifenesin 60 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1251401,dextromethorphan hydrobromide 14 MG / guaifenesin 288 MG / phenylephrine hydrochloride 7 MG Oral Capsule,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1305214,dextromethorphan hydrobromide 20 MG / guaifenesin 400 MG / phenylephrine hydrochloride 10 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1357905,12 HR dextromethorphan hydrobromide 25 MG / guaifenesin 550 MG / phenylephrine hydrochloride 20 MG Extended Release Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1358620,dextromethorphan hydrobromide 3 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1359154,acetaminophen 500 MG / dextromethorphan hydrobromide 20 MG / guaifenesin 400 MG / pseudoephedrine hydrochloride 60 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1364914,dextromethorphan hydrobromide 6 MG/ML / guaifenesin 40 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1370205,dextromethorphan hydrobromide 1 MG/ML / guaifenesin 10 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1372451,dextromethorphan hydrobromide 3 MG/ML / guaifenesin 70 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1372459,dextromethorphan hydrobromide 5 MG/ML / guaifenesin 100 MG/ML / phenylephrine hydrochloride 2.5 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1372652,dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1423798,chlorpheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 2 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1424060,chlorpheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 2 MG/ML / guaifenesin 5 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1429362,dextromethorphan hydrobromide 1.2 MG/ML / guaifenesin 13.3 MG/ML / phenylephrine hydrochloride 0.667 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1486140,dextromethorphan hydrobromide 2 MG/ML / guaifenesin 40 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Suspension,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1487369,dextromethorphan hydrobromide 7.5 MG/ML / guaifenesin 88 MG/ML / phenylephrine hydrochloride 2.5 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1490000,dextromethorphan hydrobromide 15 MG / guaifenesin 395 MG / phenylephrine hydrochloride 10 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1547607,codeine phosphate 2 MG/ML / guaifenesin 20 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution [Lortuss EX],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1552200,dextromethorphan hydrobromide 15 MG / guaifenesin 400 MG / phenylephrine hydrochloride 10 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1603294,dextromethorphan hydrobromide 15 MG / guaifenesin 380 MG / phenylephrine hydrochloride 10 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1661314,dextromethorphan hydrobromide 4 MG/ML / guaifenesin 50 MG/ML / phenylephrine hydrochloride 2.5 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1673869,acetaminophen 325 MG / dextromethorphan hydrobromide 20 MG / guaifenesin 200 MG / pseudoephedrine hydrochloride 60 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1741944,dextromethorphan hydrobromide 5.8 MG/ML / guaifenesin 78 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1792707,codeine phosphate 2 MG/ML / guaifenesin 40 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1795585,{1 (dextromethorphan hydrobromide 2 MG/ML / guaifenesin 40 MG/ML Oral Solution) / 1 (dextromethorphan hydrobromide 3 MG/ML / doxylamine succinate 1.25 MG/ML Oral Solution) } Pack,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1808192,dextromethorphan hydrobromide 0.333 MG/ML / guaifenesin 6.67 MG/ML / phenylephrine hydrochloride 0.167 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1808604,dextromethorphan hydrobromide 17.5 MG / guaifenesin 385 MG / phenylephrine hydrochloride 10 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1874730,dextromethorphan hydrobromide 9 MG / guaifenesin 198 MG / phenylephrine hydrochloride 5 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2056073,{1 (dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML Oral Solution) / 1 (dextromethorphan hydrobromide 1.5 MG/ML / doxylamine succinate 0.625 MG/ML Oral Solution) } Pack,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2122900,guaifenesin 20 MG/ML / hydrocodone bitartrate 1 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution [Entex HC Discontinued],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2122902,guaifenesin 20 MG/ML / hydrocodone bitartrate 1 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution [Crantex HC],R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2166123,dextromethorphan hydrobromide 0.667 MG/ML / guaifenesin 13.3 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2167784,dextromethorphan hydrobromide 28 MG / guaifenesin 388 MG / phenylephrine hydrochloride 10 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2168504,dextromethorphan hydrobromide 60 MG / guaifenesin 1200 MG / phenylpropanolamine hydrochloride 75 MG Extended Release Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2172190,dextromethorphan hydrobromide 17.5 MG / guaifenesin 400 MG / phenylephrine hydrochloride 10 MG Oral Tablet,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2173828,dextromethorphan hydrobromide 3 MG/ML / guaifenesin 20 MG/ML / phenylpropanolamine hydrochloride 5 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2177911,chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 3 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2177912,chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 3 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2177921,chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 1 MG/ML / guaifenesin 15 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2177922,chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 1.5 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,2178161,chlorpheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 6 MG/ML / guaifenesin 40 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,R05FA02,opium derivatives and expectorants,R05FA02,opium derivatives and expectorants,KEEP,HIGH,"DXM/codeine + guaifenesin (expectorant), with or without a decongestant/antihistamine partner, correctly matches R05FA02 ""opium derivatives and expectorants""."
4,1812470,ivacaftor 125 MG / lumacaftor 100 MG Oral Tablet [ORKAMBI],R07AX02,ivacaftor,R07AX30,ivacaftor and lumacaftor,REPLACE,HIGH,"Ivacaftor+lumacaftor (Orkambi) is a dedicated WHO combination code, not ivacaftor mono."
4,1999389,{28 (ivacaftor 150 MG / tezacaftor 100 MG Oral Tablet) / 28 (ivacaftor 150 MG Oral Tablet) } Pack [Symdeko (100 MG / 150 MG; 150 MG)],R07AX02,ivacaftor,R07AX31,ivacaftor and tezacaftor,REPLACE,HIGH,"Ivacaftor+tezacaftor (Symdeko) is a dedicated WHO combination code, not ivacaftor mono."
4,2053512,ivacaftor 125 MG / lumacaftor 100 MG Oral Granules [ORKAMBI],R07AX02,ivacaftor,R07AX30,ivacaftor and lumacaftor,REPLACE,HIGH,"Ivacaftor+lumacaftor (Orkambi) is a dedicated WHO combination code, not ivacaftor mono."
4,2053519,ivacaftor 188 MG / lumacaftor 150 MG Oral Granules [ORKAMBI],R07AX02,ivacaftor,R07AX30,ivacaftor and lumacaftor,REPLACE,HIGH,"Ivacaftor+lumacaftor (Orkambi) is a dedicated WHO combination code, not ivacaftor mono."
4,2174390,{28 (ivacaftor 75 MG / tezacaftor 50 MG Oral Tablet) / 28 (ivacaftor 75 MG Oral Tablet) } Pack [Symdeko (50 MG / 75 MG; 75 MG)],R07AX02,ivacaftor,R07AX31,ivacaftor and tezacaftor,REPLACE,HIGH,"Ivacaftor+tezacaftor (Symdeko) is a dedicated WHO combination code, not ivacaftor mono."
4,1293883,menthol 5 MG/ML / petrolatum 300 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream,D04AB,Anesthetics for topical use,D04AB07,pramocaine,REPLACE,MED,Menthol+petrolatum+pramoxine topical anesthetic - pramoxine mono D04AB07 is more specific than the generic D04AB L4; menthol/petrolatum are non-competing vehicle/counterirritant partners.
4,1294343,pramoxine hydrochloride 10 MG/ML / zinc acetate 1.2 MG/ML Topical Spray,D04AB,Anesthetics for topical use,D04AB07,pramocaine,REPLACE,MED,Pramoxine+zinc acetate topical spray - pramoxine mono D04AB07 is more specific than the generic D04AB L4.
4,1926513,benzyl alcohol 0.1 ML/ML / lidocaine hydrochloride 40 MG/ML Topical Cream,D04AB,Anesthetics for topical use,D04AB01,lidocaine,REPLACE,MED,"Benzyl alcohol+lidocaine topical cream - lidocaine mono D04AB01 is more specific than the generic D04AB L4; benzyl alcohol is a solvent/preservative, not a distinct anesthetic."
4,1943537,benzyl alcohol 0.1 ML/ML / lidocaine hydrochloride 40 MG/ML Topical Solution,D04AB,Anesthetics for topical use,D04AB01,lidocaine,REPLACE,MED,Benzyl alcohol+lidocaine topical solution - same reasoning as above.
4,1100375,alpha-Tocopherol Acetate 30 UNT / Calcium Citrate 100 MG / Cholecalciferol 400 UNT / docosahexaenoic acid 250 MG / Docusate Sodium 50 MG / Folic Acid 1 MG / Iron Carbonyl 27 MG / Pyridoxine Hydrochloride 25 MG Oral Capsule [CitraNatal Harmony],A06AG10,"docusate sodium, incl. combinations",A06AG10,"docusate sodium, incl. combinations",KEEP,MED,Docusate-led combinations (benzocaine+docusate enema; docusate+vitamin/mineral prenatal blend) reasonably fit the generic docusate-combinations bucket.
4,1192984,benzocaine 4 MG/ML / docusate sodium 56.6 MG/ML Enema,A06AG10,"docusate sodium, incl. combinations",A06AG10,"docusate sodium, incl. combinations",KEEP,MED,Docusate-led combinations (benzocaine+docusate enema; docusate+vitamin/mineral prenatal blend) reasonably fit the generic docusate-combinations bucket.
4,1192986,benzocaine 4 MG/ML / docusate sodium 56.6 MG/ML Enema [Enemeez Plus],A06AG10,"docusate sodium, incl. combinations",A06AG10,"docusate sodium, incl. combinations",KEEP,MED,Docusate-led combinations (benzocaine+docusate enema; docusate+vitamin/mineral prenatal blend) reasonably fit the generic docusate-combinations bucket.
4,1489932,methenamine 162 MG / sodium salicylate 162.5 MG Oral Tablet,N02BA04,sodium salicylate,G04BX17,sodium salicylate and methenamine,REPLACE,HIGH,"WHO has a dedicated exact combination code G04BX17 ""sodium salicylate and methenamine"" (Cystex-shape urinary antiseptic); the current code (sodium salicylate mono, wrong anatomical class N02) misses this."
4,1489934,methenamine 162 MG / sodium salicylate 162.5 MG Oral Tablet [Cystex],N02BA04,sodium salicylate,G04BX17,sodium salicylate and methenamine,REPLACE,HIGH,"WHO has a dedicated exact combination code G04BX17 ""sodium salicylate and methenamine"" (Cystex-shape urinary antiseptic); the current code (sodium salicylate mono, wrong anatomical class N02) misses this."
4,1721434,methenamine 162 MG / sodium salicylate 162.5 MG Oral Tablet [Azo Urinary Tract Defense],N02BA04,sodium salicylate,G04BX17,sodium salicylate and methenamine,REPLACE,HIGH,"WHO has a dedicated exact combination code G04BX17 ""sodium salicylate and methenamine"" (Cystex-shape urinary antiseptic); the current code (sodium salicylate mono, wrong anatomical class N02) misses this."
4,603642,carbetapentane tannate 6 MG/ML / phenylephrine tannate 1 MG/ML / pyrilamine tannate 6 MG/ML Oral Suspension,R05DB05,pentoxyverine,,,BLANK,LOW,Carbetapentane tannate is not the same substance as pentoxyverine (R05DB05) despite similar pharmacology; carbetapentane has no WHO ATC entry at all. Current code names the wrong substance.
4,603820,carbetapentane tannate 6 MG/ML / phenylephrine tannate 6 MG/ML Extended Release Suspension [Levall-12],R05DB05,pentoxyverine,,,BLANK,LOW,Carbetapentane tannate is not the same substance as pentoxyverine (R05DB05) despite similar pharmacology; carbetapentane has no WHO ATC entry at all. Current code names the wrong substance.
4,692776,carbetapentane tannate 6 MG/ML / phenylephrine tannate 5 MG/ML Extended Release Suspension [Levall-12],R05DB05,pentoxyverine,,,BLANK,LOW,Carbetapentane tannate is not the same substance as pentoxyverine (R05DB05) despite similar pharmacology; carbetapentane has no WHO ATC entry at all. Current code names the wrong substance.
4,208451,polymyxin B 10000 UNT/ML / trimethoprim 1 MG/ML Ophthalmic Solution [Polytrim],S01AA20,antibiotics in combination with other drugs,S01AA30,combinations of different antibiotics,REPLACE,MED,"Polymyxin B + trimethoprim (Polytrim) is the identical formula already coded S01AA30 elsewhere in this dataset; standardizing to ""combinations of different antibiotics"" for consistency (trimethoprim is antibacterial-classed here)."
4,861578,meperidine hydrochloride 50 MG / promethazine hydrochloride 25 MG Oral Capsule,N02AB52,"pethidine, combinations excl. psycholeptics",N02AB72,"pethidine, combinations with psycholeptics",REPLACE,HIGH,"Promethazine is a phenothiazine (psycholeptic-classed in ATC N05); meperidine+promethazine belongs under N02AB72 ""pethidine, combinations WITH psycholeptics"", not the excl.-psycholeptics code."
4,996206,dextran 70 1 MG/ML / polyethylene glycol 400 10 MG/ML / povidone 10 MG/ML / tetrahydrozoline hydrochloride 0.5 MG/ML Ophthalmic Solution [Visine Advanced Relief],B05AA05,dextran,S01GA55,"phenylephrine, combinations",REPLACE,LOW,"Dextran+PEG+povidone (lubricant polymers) + tetrahydrozoline (decongestant) ophthalmic solution is a Visine-shape eye-lubricant/decongestant combo, not an IV plasma-substitute (B05AA = wrong anatomical class entirely). S01GA55 ""phenylephrine, combinations"" family covers decongestant combos; using the closest tetrahydrozoline-adjacent WHO combinations code."
4,750191,Gramicidin 0.025 MG/ML / Neomycin 1.75 MG/ML / Polymyxin B 10000 UNT/ML Ophthalmic Solution [Neosporin Solution],R02AB30,gramicidin,S01AA30,combinations of different antibiotics,REPLACE,MED,"Gramicidin+neomycin+polymyxin B (Neosporin Solution) is the same triple-antibiotic-combo formula already coded S01AA30 (ophthalmic) elsewhere in this dataset; R02AB has no combinations-suffix code, and this branded product is classically an ophthalmic solution."
4,1792386,ciprofloxacin 3 MG/ML / fluocinolone acetonide 0.25 MG/ML Otic Solution,J01MA02,ciprofloxacin,S02CA05,fluocinolone acetonide and antiinfectives,REPLACE,HIGH,"Ciprofloxacin+fluocinolone acetonide otic solution matches the exact WHO combination code S02CA05 ""fluocinolone acetonide and antiinfectives"", not ciprofloxacin mono."
4,1600923,pramoxine hydrochloride 10 MG/ML / zinc acetate 1.2 MG/ML Topical Spray [Ivarest Poison Ivy Itch Spray],A16AX05,zinc acetate,,,BLANK,LOW,Pramoxine (anesthetic) + zinc acetate (astringent) has no dedicated WHO combination code and neither mono-code fairly represents the product; matches the established precedent for this exact combination elsewhere in the dataset.
4,1044286,naphazoline hydrochloride 0.5 MG/ML / phenylephrine hydrochloride 5 MG/ML / pyrilamine maleate 2 MG/ML Nasal Spray,R01AA|R01AB|R01BA,"Sympathomimetics, plain|Sympathomimetics, combinations excl. corticosteroids|Sympathomimetics",R01BA53,"phenylephrine, combinations",REPLACE,LOW,"Naphazoline+phenylephrine+pyrilamine nasal spray: naphazoline has no ""combinations"" suffix in R01AB, but phenylephrine does (R01BA53); using the ingredient with a valid WHO combinations code."
4,1545149,canagliflozin / metformin,A10BD16,metformin and canagliflozin,A10BD16,metformin and canagliflozin,KEEP,HIGH,Exact match: canagliflozin/metformin (Invokamet).
4,1545150,canagliflozin 150 MG / metformin hydrochloride 1000 MG Oral Tablet,A10BD16,metformin and canagliflozin,A10BD16,metformin and canagliflozin,KEEP,HIGH,Exact match: canagliflozin/metformin (Invokamet).
4,1545156,canagliflozin 150 MG / metformin hydrochloride 1000 MG Oral Tablet [Invokamet],A10BD16,metformin and canagliflozin,A10BD16,metformin and canagliflozin,KEEP,HIGH,Exact match: canagliflozin/metformin (Invokamet).
4,1545157,canagliflozin 150 MG / metformin hydrochloride 500 MG Oral Tablet,A10BD16,metformin and canagliflozin,A10BD16,metformin and canagliflozin,KEEP,HIGH,Exact match: canagliflozin/metformin (Invokamet).
4,1545159,canagliflozin 150 MG / metformin hydrochloride 500 MG Oral Tablet [Invokamet],A10BD16,metformin and canagliflozin,A10BD16,metformin and canagliflozin,KEEP,HIGH,Exact match: canagliflozin/metformin (Invokamet).
4,1545161,canagliflozin 50 MG / metformin hydrochloride 1000 MG Oral Tablet,A10BD16,metformin and canagliflozin,A10BD16,metformin and canagliflozin,KEEP,HIGH,Exact match: canagliflozin/metformin (Invokamet).
4,1545163,canagliflozin 50 MG / metformin hydrochloride 1000 MG Oral Tablet [Invokamet],A10BD16,metformin and canagliflozin,A10BD16,metformin and canagliflozin,KEEP,HIGH,Exact match: canagliflozin/metformin (Invokamet).
4,1545164,canagliflozin 50 MG / metformin hydrochloride 500 MG Oral Tablet,A10BD16,metformin and canagliflozin,A10BD16,metformin and canagliflozin,KEEP,HIGH,Exact match: canagliflozin/metformin (Invokamet).
4,1545166,canagliflozin 50 MG / metformin hydrochloride 500 MG Oral Tablet [Invokamet],A10BD16,metformin and canagliflozin,A10BD16,metformin and canagliflozin,KEEP,HIGH,Exact match: canagliflozin/metformin (Invokamet).
4,1810997,24 HR canagliflozin 150 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet,A10BD16,metformin and canagliflozin,A10BD16,metformin and canagliflozin,KEEP,HIGH,Exact match: canagliflozin/metformin (Invokamet).
4,1810999,24 HR canagliflozin 150 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Invokamet],A10BD16,metformin and canagliflozin,A10BD16,metformin and canagliflozin,KEEP,HIGH,Exact match: canagliflozin/metformin (Invokamet).
4,1811002,24 HR canagliflozin 150 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet,A10BD16,metformin and canagliflozin,A10BD16,metformin and canagliflozin,KEEP,HIGH,Exact match: canagliflozin/metformin (Invokamet).
